customer,billing,date
w8XZK,3.95,2018-11-02
PU0uT,7.58,2018-11-02
IRaZC,31.83,2018-11-02
iCxtP,3.6,2018-11-02
MTr9k,10.08,2018-11-02
KVWsx,7.880000000000001,2018-11-02
vAePq,16.2,2018-11-02
EHjxv,56.94999999999999,2018-11-02
yIhdM,31.160000000000004,2018-11-02
phIE5,66.99000000000001,2018-11-02
DkXKm,58.89,2018-11-02
PdCKY,23.740000000000002,2018-11-02
BrH~Z,123.21000000000002,2018-11-02
wUFuJ,24.41,2018-11-02
Q7BUw,29.130000000000003,2018-11-02
yqHYh,39.230000000000004,2018-11-02
N4Mmk,26.770000000000003,2018-11-02
qZfeM,62.54,2018-11-02
R8rqC,22.29,2018-11-02
eGpoS,12.959999999999999,2018-11-02
Cinap,53.040000000000006,2018-11-02
_9YdP,29.21,2018-11-02
ifRHd,12.940000000000001,2018-11-02
6pjGy,25.499999999999996,2018-11-02
wT6TF,29.29,2018-11-02
2geE3,18.83,2018-11-02
PG0PA,40.629999999999995,2018-11-02
6rY6T,24.57,2018-11-02
dvgsh,7.82,2018-11-02
dKWSm,7.79,2018-11-02
bMUU6,53.31,2018-11-02
QsJoD,58.44,2018-11-02
CL3gl,8.01,2018-11-02
FUZUZ,37.74,2018-11-02
AAnnv,41.92999999999999,2018-11-02
r0wbT,27.240000000000002,2018-11-02
Usk1f,11.55,2018-11-02
GiIJa,36.75,2018-11-02
mUd0p,32.82,2018-11-02
o1qMS,60.040000000000006,2018-11-02
jmG85,16.96,2018-11-02
12u9t,5.859999999999999,2018-11-02
XyIuF,15.669999999999998,2018-11-02
KkI6x,13.52,2018-11-02
PVvPD,59.13999999999999,2018-11-02
iior8,57.32,2018-11-02
uFwNK,12.290000000000001,2018-11-02
s5awe,15.75,2018-11-02
pa0nu,28.04,2018-11-02
6jsol,8.92,2018-11-02
r8j06,94.56000000000002,2018-11-02
a0J0H,17.28,2018-11-02
DFW6P,28.689999999999998,2018-11-02
5sAve,12.61,2018-11-02
nuhSH,34.14,2018-11-02
5Z5UY,4.08,2018-11-02
vC0dY,2.16,2018-11-02
poDMZ,77.49999999999999,2018-11-02
s6Wx9,48.81999999999999,2018-11-02
KrI3u,241.99,2018-11-02
dWznn,22.770000000000003,2018-11-02
Fl9Q1,32.72,2018-11-02
ttc3t,4.05,2018-11-02
zWMPy,11.98,2018-11-02
HFbni,45.51,2018-11-02
INHVj,9.31,2018-11-02
nQlxY,28.840000000000003,2018-11-02
NzRha,15.970000000000011,2018-11-02
xHeFA,8.719999999999999,2018-11-02
E2dPM,7.2,2018-11-02
tNlsN,14.18,2018-11-02
lfhbS,38.72,2018-11-02
N9Evn,28.13,2018-11-02
zBg1n,62.669999999999995,2018-11-02
YImvA,34.29,2018-11-02
KyO8G,48.309999999999995,2018-11-02
Y3wxO,18.07,2018-11-02
lafsC,26.070000000000004,2018-11-02
inW34,10.850000000000001,2018-11-02
dKXz6,-8.881784197001252e-16,2018-11-02
kfnpU,19.93,2018-11-02
e3G4d,9.649999999999999,2018-11-02
5BBRh,51.35000000000001,2018-11-02
vwIKp,27.2,2018-11-02
F5GxR,15.84,2018-11-02
2VCvn,6.42,2018-11-02
xwAxp,20.23,2018-11-02
lWx3l,20.34,2018-11-02
Z9mVn,26.9,2018-11-02
19GOv,23.85,2018-11-02
L3hUs,13.61,2018-11-02
cg~Hk,119.98000000000002,2018-11-02
fGkNs,8.5,2018-11-02
0XzNQ,8.6,2018-11-02
LIUwy,30.93,2018-11-02
S1iMX,15.98,2018-11-02
tqCJE,22.09,2018-11-02
PJOAZ,14.969999999999999,2018-11-02
qnue8,55.12,2018-11-02
Fngh7,13.26,2018-11-02
~URjI,44.349999999999994,2018-11-02
eb~oU,20.7,2018-11-02
JPN_p,32.51,2018-11-02
44J~c,48.68,2018-11-02
x98cn,14.88,2018-11-02
iAJZV,5.5,2018-11-02
_cRKq,10.9,2018-11-02
dKtHA,45.06,2018-11-02
Cl8KQ,35.959999999999994,2018-11-02
8qSvz,6.59,2018-11-02
W~mpT,25.38,2018-11-02
oses5,18.33,2018-11-02
CYYTQ,60.78000000000001,2018-11-02
FaDFc,9.78,2018-11-02
0g2ea,29.79,2018-11-02
PzopK,18.93,2018-11-02
gXpl9,18.63,2018-11-02
ZewT6,5.2299999999999995,2018-11-02
hAEWz,26.8,2018-11-02
7_PHc,17.07,2018-11-02
3QltX,51.43,2018-11-02
MCyaq,93.66,2018-11-02
Z7D0M,7.95,2018-11-02
a4801,5.3,2018-11-02
byGuJ,39.13999999999999,2018-11-02
lQ0Dq,13.41,2018-11-02
724GX,24.7,2018-11-02
KEI_t,145.36,2018-11-02
wD5aB,37.76,2018-11-02
uJtSq,34.5,2018-11-02
O~dCR,26.119999999999997,2018-11-02
wq3~H,10.24,2018-11-02
sUgWc,26.4,2018-11-02
HbA8o,57.7,2018-11-02
8v2DN,11.0,2018-11-02
MhccR,15.23,2018-11-02
PAcdp,5.95,2018-11-02
qRgee,8.91,2018-11-02
a3a4l,30.66,2018-11-02
rCS7g,34.74,2018-11-02
TyvGp,54.81999999999999,2018-11-02
adRXV,4.84,2018-11-02
MoUVS,31.5,2018-11-02
Cct1l,24.2,2018-11-02
6kRKL,30.310000000000002,2018-11-02
F7udw,17.6,2018-11-02
KuLWh,1.95,2018-11-02
CBuxv,21.57,2018-11-02
iiZxE,22.89,2018-11-02
6GepS,49.6,2018-11-02
7sJyv,4.87,2018-11-02
avHCn,32.9,2018-11-02
KrPWF,16.02,2018-11-02
CX31h,2.96,2018-11-02
LkbAR,18.57,2018-11-02
ccNiz,7.59,2018-11-02
B2Iqj,42.54,2018-11-02
LYsWr,29.29,2018-11-02
DpBzQ,11.36,2018-11-02
qzHpM,14.3,2018-11-02
2pHX5,148.77,2018-11-02
I0uuy,16.69,2018-11-02
lmJXL,16.43,2018-11-02
nso6i,36.91,2018-11-02
70F5D,9.43,2018-11-02
E2Cwb,15.23,2018-11-02
nmo9s,13.530000000000001,2018-11-02
E0b5p,48.33,2018-11-02
NGS2a,11.4,2018-11-02
_s0yn,17.89,2018-11-02
QadpB,44.19,2018-11-02
beOs1,40.84,2018-11-02
gXhI2,23.65,2018-11-02
90Fqf,3.11,2018-11-02
Qz8ll,15.32,2018-11-02
TbmR~,10.370000000000001,2018-11-02
tI8b3,49.77,2018-11-02
fYZeG,6.73,2018-11-02
5VszU,18.78,2018-11-02
R96tw,9.82,2018-11-02
I7rlh,54.839999999999996,2018-11-02
NJJTK,0.0,2018-11-02
xbQTo,5.96,2018-11-02
pCIqT,36.94,2018-11-03
qcBXi,18.720000000000002,2018-11-03
uhEla,15.399999999999999,2018-11-03
vvXEE,5.39,2018-11-03
1mc1t,12.04,2018-11-03
3n6Bl,6.04,2018-11-03
KAsWO,21.509999999999998,2018-11-03
Ao14~,14.45,2018-11-03
fBb5F,11.93,2018-11-03
4w7SX,35.97,2018-11-03
Uqhrc,9.700000000000001,2018-11-03
6ZJBH,11.6,2018-11-03
vqj_Z,30.91,2018-11-03
L9S4_,24.85,2018-11-03
ulrb4,13.84,2018-11-03
lplnm,2.79,2018-11-03
3OQZh,80.89,2018-11-03
nLw3T,26.729999999999997,2018-11-03
0i4YO,26.29,2018-11-03
H13o7,55.16,2018-11-03
4025p,49.94,2018-11-03
Zg1rU,9.73,2018-11-03
H6pQS,15.799999999999999,2018-11-03
Y575D,24.86,2018-11-03
rjnv2,23.459999999999997,2018-11-03
BMjX2,7.2,2018-11-03
BWihZ,47.12,2018-11-03
JwztI,35.209999999999994,2018-11-03
vphJI,8.73,2018-11-03
Cy3Na,20.589999999999996,2018-11-03
HKRpv,25.68,2018-11-03
j6PpX,17.279999999999998,2018-11-03
LBROy,21.42,2018-11-03
wDohj,6.24,2018-11-03
fmRwx,20.240000000000002,2018-11-03
ySR~w,10.149999999999999,2018-11-03
JsM1Q,48.519999999999996,2018-11-03
jkhD_,25.74,2018-11-03
KUuW7,38.769999999999996,2018-11-03
S58hT,49.96,2018-11-03
nE7op,3.19,2018-11-03
CBYuw,20.800000000000004,2018-11-03
qje1S,18.92,2018-11-03
Nd0b3,70.41,2018-11-03
w9QLz,20.0,2018-11-03
TZplI,86.47000000000001,2018-11-03
0kG1P,4.25,2018-11-03
XIAmY,24.29,2018-11-03
YBsCQ,12.99,2018-11-03
SigjT,28.1,2018-11-03
Unz3c,31.740000000000002,2018-11-03
OZPnX,86.4,2018-11-03
qMo1U,68.64,2018-11-03
dBYzK,3.0,2018-11-03
rKg97,25.810000000000002,2018-11-03
UtFku,16.86,2018-11-03
pJWdJ,33.65,2018-11-03
J3L1n,36.59,2018-11-03
LwdAt,17.36,2018-11-03
0g3Xk,23.05,2018-11-03
nUjaH,78.14,2018-11-03
Bj~Ki,11.989999999999998,2018-11-03
U0Fdp,8.02,2018-11-03
l~628,18.57,2018-11-03
xP~J6,18.95,2018-11-03
iSA0G,6.23,2018-11-03
Aoep2,21.580000000000002,2018-11-03
DZsCy,27.67,2018-11-03
1uaxi,4.41,2018-11-03
hsWoq,30.080000000000002,2018-11-03
rZVI3,41.75,2018-11-03
9ESle,22.450000000000003,2018-11-03
svGIJ,28.36,2018-11-03
zk2Fb,123.47999999999999,2018-11-03
hk0J_,5.43,2018-11-03
OIHBo,25.119999999999997,2018-11-03
sfOFA,47.08,2018-11-03
O5b6W,9.29,2018-11-03
j4Aqp,61.269999999999996,2018-11-03
Ct8tx,47.51,2018-11-03
fyz_5,39.760000000000005,2018-11-03
A2Wnk,4.0,2018-11-03
GaMfw,31.149999999999995,2018-11-03
_qill,37.21,2018-11-03
hMVqw,41.24,2018-11-03
LaAWa,5.65,2018-11-03
OymOr,13.280000000000001,2018-11-03
DymM9,12.32,2018-11-03
m5ND1,13.07,2018-11-03
qgXgB,10.47,2018-11-03
8Chi0,34.41,2018-11-03
hX5K9,19.2,2018-11-03
GcI7R,8.87,2018-11-03
oZfH2,4.03,2018-11-03
d0wMy,31.25,2018-11-03
LOvNj,31.35,2018-11-03
Dr35y,35.2,2018-11-03
Ki6cS,72.63999999999999,2018-11-03
WxMG3,96.38000000000001,2018-11-03
yFtVG,7.390000000000001,2018-11-03
vVXVh,20.21,2018-11-03
fLzVx,8.15,2018-11-03
rd0cW,28.48,2018-11-03
UbLfW,18.8,2018-11-03
YDz3p,14.82,2018-11-03
o37yT,32.88,2018-11-03
LIfN_,24.709999999999997,2018-11-03
JhzQE,25.93,2018-11-03
vBLav,11.68,2018-11-03
KDea5,29.46,2018-11-03
tAZ9J,19.74,2018-11-03
qPx_Y,17.32,2018-11-03
SYsEd,12.509999999999998,2018-11-03
oS~j4,19.049999999999997,2018-11-03
FBIhb,18.43,2018-11-03
OhfdY,13.64,2018-11-03
2efae,10.46,2018-11-03
32kCp,30.85,2018-11-03
kbB4N,37.959999999999994,2018-11-03
yKV0N,69.72,2018-11-03
y9Jfq,49.66,2018-11-03
SnNgd,4.25,2018-11-03
tEPXX,13.15,2018-11-03
LX88w,129.9,2018-11-03
l6hyN,29.669999999999998,2018-11-03
HvZsm,33.76,2018-11-03
qrTc4,8.450000000000001,2018-11-03
g~~hj,18.67,2018-11-03
wbGyZ,11.04,2018-11-03
NuMB_,36.6,2018-11-03
iIzOu,17.37,2018-11-03
Uw_Ie,15.81,2018-11-03
OpcYk,102.72,2018-11-03
_rf0L,14.3,2018-11-03
pSz7G,15.2,2018-11-03
dn7E4,33.33,2018-11-03
IgRwu,28.119999999999997,2018-11-03
Aol4_,66.47999999999999,2018-11-03
uFpRk,15.670000000000002,2018-11-03
8G1AJ,14.91,2018-11-03
kFEL_,6.67,2018-11-03
VVRkM,40.82,2018-11-03
p0TVR,15.9,2018-11-03
27Utm,39.0,2018-11-03
n9LeZ,13.88,2018-11-03
XSdMA,44.25,2018-11-03
A0DEC,11.93,2018-11-03
LCrcV,32.75,2018-11-03
723fn,3.3200000000000003,2018-11-03
iXFj5,13.459999999999999,2018-11-03
y5nYx,5.3500000000000005,2018-11-03
08Fo0,37.43000000000001,2018-11-03
_eytL,8.22,2018-11-03
g6~hH,64.35,2018-11-03
FWozH,16.15,2018-11-03
DNaXh,11.020000000000001,2018-11-03
uhym5,47.07999999999999,2018-11-03
R7T8J,52.07,2018-11-03
JqF9m,34.63000000000001,2018-11-03
caHuR,23.669999999999998,2018-11-03
ONNKE,60.059999999999995,2018-11-03
FKGHV,39.92,2018-11-03
EfJ~5,39.379999999999995,2018-11-03
vb5dr,50.61,2018-11-03
zM~v8,65.03,2018-11-03
IkSBT,14.040000000000001,2018-11-03
89t2z,27.880000000000003,2018-11-03
_j44L,8.84,2018-11-03
WgQ9N,20.569999999999997,2018-11-03
3pvfq,18.869999999999997,2018-11-03
Bu1Ya,31.8,2018-11-03
y5xNX,5.3100000000000005,2018-11-03
NaytK,31.37,2018-11-03
VWLwt,54.7,2018-11-03
fhPt2,33.96,2018-11-03
~rQ5q,42.28,2018-11-03
lPp2Q,8.09,2018-11-03
iucr7,6.789999999999999,2018-11-03
1sAhG,69.32000000000001,2018-11-03
m7T1n,15.04,2018-11-03
d4inp,18.130000000000003,2018-11-03
POOoI,20.110000000000003,2018-11-03
SGIeS,86.83999999999999,2018-11-03
OFqaL,9.57,2018-11-03
xEUkd,21.79,2018-11-03
vDs_9,54.16,2018-11-03
BNQk7,29.64,2018-11-03
QHw_t,22.279999999999998,2018-11-03
wUDUm,52.88,2018-11-03
GSWYX,9.280000000000001,2018-11-03
8QfX2,62.650000000000006,2018-11-03
_6vU6,55.42,2018-11-03
yL0bI,29.42,2018-11-03
Vgxtv,23.96,2018-11-03
Qg_G~,18.24,2018-11-03
eA9wn,11.63,2018-11-03
lGijz,23.110000000000003,2018-11-03
Lduml,18.09,2018-11-03
SPlI6,49.75,2018-11-03
xtUdA,20.11,2018-11-03
2RyGf,23.37,2018-11-03
SzTie,15.299999999999999,2018-11-03
M8yRR,36.08,2018-11-03
X1Gp1,41.96,2018-11-03
4K_ta,3.69,2018-11-03
HGYsx,56.790000000000006,2018-11-03
6dxme,8.0,2018-11-03
EWEXC,88.27,2018-11-03
oV~rz,15.15,2018-11-03
dWOzd,32.93000000000001,2018-11-03
Q3Jzf,1.6500000000000001,2018-11-03
rWYYk,13.16,2018-11-03
qa6He,33.019999999999996,2018-11-03
zmZ9G,15.950000000000001,2018-11-03
FUR2R,33.43,2018-11-03
bRLji,31.189999999999998,2018-11-03
1jpYE,59.290000000000006,2018-11-03
sbHdW,16.62,2018-11-03
pV0BB,2.18,2018-11-03
jUvHy,28.86,2018-11-03
sjZCU,35.35,2018-11-03
~qwdv,50.67,2018-11-03
CxzlI,46.83,2018-11-03
xQ90J,158.1,2018-11-03
5VSQ5,18.96,2018-11-03
66czP,41.980000000000004,2018-11-03
uHbYW,9.43,2018-11-03
3z8vv,35.010000000000005,2018-11-03
7kceO,4.55,2018-11-03
rOtWA,31.26,2018-11-03
GReND,64.7,2018-11-03
c2Nix,16.69,2018-11-03
Pv6vt,16.83,2018-11-03
NL6c2,14.94,2018-11-03
Wu~Vo,154.4,2018-11-03
0VtCA,8.83,2018-11-03
7HNPr,23.6,2018-11-03
1osaw,13.260000000000002,2018-11-03
qv7Nr,27.5,2018-11-03
VCfpi,26.019999999999996,2018-11-03
DBWn7,36.879999999999995,2018-11-03
mNzsh,14.35,2018-11-03
Yo0O6,130.34,2018-11-03
NKYAg,20.06,2018-11-03
nPgux,10.91,2018-11-03
FkFiG,21.98,2018-11-03
ykd9f,13.34,2018-11-03
cvvR1,26.310000000000002,2018-11-03
kqi4A,18.14,2018-11-03
jk1DD,33.94,2018-11-03
T16qa,56.35,2018-11-03
h4YdR,4.24,2018-11-03
CyA07,55.129999999999995,2018-11-03
1QGT4,32.49,2018-11-03
8JOdU,5.43,2018-11-03
P3GFu,22.49,2018-11-03
GWW9y,57.0,2018-11-03
tLahj,16.7,2018-11-03
zS9dT,60.529999999999994,2018-11-03
745Iz,25.26,2018-11-03
B5Fym,1.43,2018-11-03
hIIrG,22.560000000000002,2018-11-03
jBzSJ,25.62,2018-11-03
kjxGn,23.7,2018-11-03
19Zjd,7.9399999999999995,2018-11-03
mWvUo,15.38,2018-11-03
CwJ~V,33.09,2018-11-03
8dSPG,15.32,2018-11-03
1uML2,3.79,2018-11-03
WQi8f,21.689999999999998,2018-11-03
MHs75,40.24,2018-11-03
JzfYz,31.720000000000002,2018-11-03
fFJgo,29.35,2018-11-03
yRFNt,29.119999999999997,2018-11-03
vxgg_,21.82,2018-11-03
Kw88V,25.28,2018-11-03
ySTGb,44.790000000000006,2018-11-03
wWulD,52.47,2018-11-03
n1sPB,6.73,2018-11-03
Lu4WA,22.75,2018-11-03
DYqIC,17.91,2018-11-03
vBb9Z,11.52,2018-11-03
WuDcz,48.26,2018-11-03
mXlcC,13.02,2018-11-03
TvU_H,57.839999999999996,2018-11-03
n03TC,35.85999999999999,2018-11-03
yBLXg,29.830000000000002,2018-11-03
V4Ux4,4.48,2018-11-03
RXdmB,24.1,2018-11-03
C92wi,16.72,2018-11-03
hQKSC,6.02,2018-11-03
ZHUOM,9.68,2018-11-03
V01AE,4.75,2018-11-03
fRzha,10.86,2018-11-03
zCFW7,21.230000000000004,2018-11-03
PL0AK,50.43000000000001,2018-11-03
JxE5Z,96.28000000000002,2018-11-03
YUuZz,70.02999999999999,2018-11-03
xHfqP,27.22,2018-11-03
A1n2d,20.5,2018-11-03
ZjRSJ,23.66,2018-11-03
7ZI3S,12.120000000000001,2018-11-03
DVFNI,39.67,2018-11-03
q3JA5,30.819999999999997,2018-11-03
KgqGe,8.68,2018-11-03
0Bqn3,22.709999999999997,2018-11-03
5TOT0,36.48000000000001,2018-11-03
eajBk,42.33,2018-11-03
CF5lD,15.33,2018-11-03
6f2PU,11.48,2018-11-03
MwtMG,14.059999999999999,2018-11-03
wL8op,41.78,2018-11-03
hTFBv,23.54,2018-11-03
~tpx6,27.23,2018-11-03
Y0S~E,34.379999999999995,2018-11-03
wEPaZ,18.31,2018-11-03
RSUeE,59.92000000000001,2018-11-03
13sXp,13.07,2018-11-03
x7gYS,28.33,2018-11-03
iNY1h,18.03,2018-11-03
cGmwW,18.64,2018-11-03
lUWcn,19.0,2018-11-03
sgTLV,52.63,2018-11-03
eP0Xu,32.84,2018-11-03
tVZN4,25.549999999999997,2018-11-03
hCMZ2,24.220000000000002,2018-11-03
cKvKf,20.6,2018-11-03
NNtDh,48.22,2018-11-03
~pPjZ,8.0,2018-11-03
g2~pL,47.739999999999995,2018-11-03
~hl_d,21.900000000000002,2018-11-03
SUUAs,14.510000000000002,2018-11-03
cINiY,21.25,2018-11-03
Xv1Jr,7.540000000000001,2018-11-03
ns7vV,16.63,2018-11-03
Y9h31,66.37,2018-11-03
joyXY,7.12,2018-11-03
A04SD,41.96,2018-11-03
jtqiS,12.33,2018-11-03
x3mPQ,15.69,2018-11-03
onQH3,4.66,2018-11-03
6AAet,74.33,2018-11-03
HyO9q,4.45,2018-11-03
IdxDv,64.23,2018-11-03
drfJU,27.34,2018-11-03
v2v8e,25.589999999999996,2018-11-03
FGzUV,8.0,2018-11-03
4kmf9,2.45,2018-11-03
QkY1j,9.15,2018-11-03
l6iNC,15.31,2018-11-03
I_Q26,13.969999999999999,2018-11-03
SaJmD,3.66,2018-11-03
rtHsI,113.67,2018-11-03
nzStH,78.52000000000001,2018-11-03
le_p8,6.52,2018-11-03
fojHW,12.58,2018-11-03
yu9r3,44.35,2018-11-03
vaPiK,4.02,2018-11-03
1n7mr,19.19,2018-11-03
RBr6E,63.81,2018-11-03
hacvr,56.03,2018-11-03
mRlEz,16.099999999999998,2018-11-03
oMNnN,23.53,2018-11-03
gnfwh,28.27,2018-11-03
N7bhk,2.2,2018-11-03
RCAji,28.569999999999997,2018-11-03
W0FDQ,7.569999999999999,2018-11-03
pY08d,25.630000000000003,2018-11-03
x8rAy,79.53999999999999,2018-11-03
hidOD,46.66,2018-11-03
25~UP,9.33,2018-11-03
S0ETq,19.9,2018-11-03
fe0lH,9.1,2018-11-03
KRc~8,67.66,2018-11-03
XmcYF,29.659999999999997,2018-11-03
nvrg8,20.95,2018-11-03
oqJfl,15.49,2018-11-03
zG2Tf,32.199999999999996,2018-11-03
Yp6me,83.77,2018-11-03
zrCjp,37.51,2018-11-03
FVXWz,12.68,2018-11-03
HrxrF,12.689999999999998,2018-11-03
AYNAY,25.379999999999995,2018-11-03
Anox1,21.029999999999998,2018-11-03
yFaVV,7.46,2018-11-03
_7zkf,3.0,2018-11-03
Vfcee,26.1,2018-11-03
rsSkr,11.77,2018-11-03
Xu_qi,3.3,2018-11-03
nh6lg,15.33,2018-11-03
G3wWp,54.870000000000005,2018-11-03
7m1eB,41.09,2018-11-03
O35Eg,15.040000000000001,2018-11-03
ZSS0P,23.16,2018-11-03
P9Sk_,33.19,2018-11-03
d~EbG,25.13,2018-11-03
x9UBA,47.75,2018-11-03
Q2~k6,12.360000000000001,2018-11-03
3mlYu,15.879999999999999,2018-11-03
VaTR8,23.199999999999996,2018-11-03
ynG8z,77.85000000000001,2018-11-03
kXYxD,22.24,2018-11-03
hKomh,21.2,2018-11-03
_JTSp,54.81,2018-11-03
nBSKR,9.17,2018-11-03
rUtIe,36.14,2018-11-03
nlIYe,11.75,2018-11-03
YZ45g,35.95,2018-11-03
sBS9P,24.97,2018-11-03
L9LTo,8.83,2018-11-03
fXavC,9.09,2018-11-03
9C86K,55.849999999999994,2018-11-03
fLjOj,35.279999999999994,2018-11-03
DbeZc,30.5,2018-11-03
FhVgm,5.140000000000001,2018-11-03
pAPPO,24.930000000000003,2018-11-03
HqjCc,106.44,2018-11-03
cV_Sx,225.0,2018-11-03
yIv_F,16.25,2018-11-03
9wKE0,66.35,2018-11-03
EuTE7,16.62,2018-11-03
pPyaz,38.949999999999996,2018-11-03
ewGoi,9.82,2018-11-03
T_6pg,20.39,2018-11-03
X2G43,20.259999999999998,2018-11-03
U9Ey0,36.52,2018-11-03
NYSG8,3.6,2018-11-03
AhDDA,55.459999999999994,2018-11-03
mNFSq,32.99,2018-11-03
UH1tg,44.769999999999996,2018-11-03
FJJOy,53.349999999999994,2018-11-03
0EAQY,22.2,2018-11-03
YmO2a,14.529999999999998,2018-11-03
Y_OZ7,46.41000000000001,2018-11-03
BtcCD,2.86,2018-11-03
3tLq5,25.69,2018-11-03
iJ8wa,13.79,2018-11-03
UX6w9,31.189999999999994,2018-11-03
zpRe5,16.77,2018-11-03
mfofQ,55.50000000000001,2018-11-03
8sb6r,28.04,2018-11-03
rXoap,24.09,2018-11-03
azMgA,8.05,2018-11-03
_Wfn0,56.650000000000006,2018-11-03
dxXDr,24.06,2018-11-03
OOJz_,197.91000000000003,2018-11-03
1hrN_,44.82,2018-11-03
o6D1B,47.980000000000004,2018-11-03
wtd6P,61.8,2018-11-03
WQMG_,15.42,2018-11-03
ZseaI,26.099999999999998,2018-11-03
gy8xE,24.36,2018-11-03
im9My,40.63,2018-11-03
Yz0FI,19.16,2018-11-03
G7MCx,67.48,2018-11-03
UwQi~,48.31,2018-11-03
0nVwG,2.4499999999999997,2018-11-03
fxpTB,6.41,2018-11-03
svO3a,44.21,2018-11-03
XIuWT,9.2,2018-11-03
rf1m~,29.869999999999997,2018-11-03
t9nQZ,11.42,2018-11-03
Vif8a,8.49,2018-11-03
nxDq1,17.669999999999998,2018-11-03
d8hru,48.96,2018-11-03
~a8m4,13.899999999999999,2018-11-03
DrjTi,4.3,2018-11-03
CAsMn,31.85,2018-11-03
TI4kx,9.14,2018-11-03
r3gBk,23.09,2018-11-03
eJ68z,23.6,2018-11-03
N6pqm,28.719999999999995,2018-11-03
dbQDK,12.649999999999999,2018-11-03
ol6UD,16.29,2018-11-03
aOL1P,6.04,2018-11-03
QyLn_,4.95,2018-11-03
vjqcr,7.24,2018-11-03
Szf6Q,13.41,2018-11-03
3WR5z,11.4,2018-11-03
ahpKC,40.330000000000005,2018-11-03
wBSRm,37.769999999999996,2018-11-03
r8un0,48.089999999999996,2018-11-03
~j~q5,18.02,2018-11-03
uXnKP,7.57,2018-11-03
vPxf6,48.690000000000005,2018-11-03
qXgaD,23.09,2018-11-03
4UMz2,10.15,2018-11-03
gtCNi,52.73,2018-11-03
~Iyzf,37.01,2018-11-03
EP_iA,-8.881784197001252e-16,2018-11-03
4NlqR,44.739999999999995,2018-11-03
YXORG,8.469999999999999,2018-11-03
5jq7h,76.76,2018-11-03
oFNjs,49.5,2018-11-03
tX5J~,45.62,2018-11-03
M_n8m,25.63,2018-11-03
82xG3,129.13,2018-11-03
zFyK7,36.21,2018-11-03
4uDgn,17.73,2018-11-03
WBKor,29.74,2018-11-03
taT7E,20.71,2018-11-03
i3EHV,25.88,2018-11-03
jk2VS,45.76,2018-11-03
H7Wba,58.95,2018-11-03
P7Pkg,90.60000000000001,2018-11-03
WzSSI,19.299999999999997,2018-11-03
nS612,35.35,2018-11-03
4goRH,49.7,2018-11-03
CIWcs,9.6,2018-11-03
IClUw,22.24,2018-11-03
rhHnH,25.0,2018-11-03
KoS5L,19.369999999999997,2018-11-03
GwtlV,74.97999999999999,2018-11-03
7W0RN,32.79,2018-11-03
zjUnP,20.98,2018-11-03
Hbmpl,69.28999999999999,2018-11-03
V6xG0,55.98,2018-11-03
WdU2u,22.950000000000003,2018-11-03
Z9J15,9.12,2018-11-03
J_0GT,25.37,2018-11-03
NL8Rt,5.14,2018-11-03
ia1PU,13.409999999999997,2018-11-03
kSmFM,23.66,2018-11-03
US07t,116.23,2018-11-03
A0Myk,49.86,2018-11-03
UiZoY,7.18,2018-11-03
BJQ5G,10.14,2018-11-03
CNpaO,15.55,2018-11-03
RhMkO,44.669999999999995,2018-11-03
V4Quq,14.91,2018-11-03
Wrj4P,5.08,2018-11-03
5P3Tv,-1.7763568394002505e-15,2018-11-03
gFkgH,12.05,2018-11-03
M0zJY,22.6,2018-11-03
yRaZp,3.5300000000000002,2018-11-03
Vlzel,11.2,2018-11-03
R1UC0,120.97,2018-11-03
SmLKz,12.889999999999999,2018-11-03
aRAH7,61.76,2018-11-03
sXFGB,16.14,2018-11-03
7oJtn,5.21,2018-11-03
a__Rf,28.8,2018-11-03
ClM7Y,31.4,2018-11-03
Wmo_~,29.610000000000003,2018-11-03
gA2L5,11.48,2018-11-03
1ZDuD,6.19,2018-11-03
yJSku,11.620000000000001,2018-11-03
CiJ2c,33.370000000000005,2018-11-03
3FnAZ,5.27,2018-11-03
uB~Mv,5.15,2018-11-03
vLRjf,33.99,2018-11-03
cE9DX,27.139999999999997,2018-11-03
dYtDJ,32.94,2018-11-03
~OdW9,23.2,2018-11-03
cEjMg,16.48,2018-11-03
ki8f1,13.59,2018-11-03
qvsYz,18.06,2018-11-03
mJ5Fb,16.16,2018-11-03
WSF6P,43.980000000000004,2018-11-03
wLdbh,10.25,2018-11-03
TofVK,16.82,2018-11-03
wG5zR,7.960000000000001,2018-11-03
Z7CyR,10.620000000000001,2018-11-05
WnBe9,1.88,2018-11-05
53yIW,17.39,2018-11-05
2IAKS,31.629999999999995,2018-11-05
p1lrU,37.089999999999996,2018-11-05
ra6Wj,33.59,2018-11-05
UmwTR,6.43,2018-11-05
SCr5c,49.86,2018-11-05
1g6Fh,15.73,2018-11-05
sE57G,13.42,2018-11-05
cohkz,5.45,2018-11-05
QU4P~,21.62,2018-11-05
oeX1A,19.32,2018-11-05
kknSZ,22.139999999999997,2018-11-05
Sg2Hh,8.010000000000002,2018-11-05
mEa8C,6.9,2018-11-05
sN9F6,16.119999999999997,2018-11-05
1kbrN,10.55,2018-11-05
7OfTe,1.95,2018-11-05
va2ad,5.27,2018-11-05
M~hIl,45.81,2018-11-05
zg9Lp,23.45,2018-11-05
sKoZG,14.69,2018-11-05
IFIYj,5.95,2018-11-05
khuk2,15.030000000000001,2018-11-05
